3	3	arch/arm64/boot/dts/qcom/sm6375-sony-xperia-murray-pdx225.dts
5	5	arch/arm64/boot/dts/qcom/sm7225-fairphone-fp4.dts
4	4	arch/arm64/boot/dts/qcom/sm8150-hdk.dts
4	4	arch/arm64/boot/dts/qcom/sm8150-microsoft-surface-duo.dts
4	4	arch/arm64/boot/dts/qcom/sm8150-mtp.dts
4	4	arch/arm64/boot/dts/qcom/sm8250-mtp.dts
1	1	arch/arm64/boot/dts/qcom/sm8250-sony-xperia-edo.dtsi
5	5	arch/arm64/boot/dts/qcom/sm8250-xiaomi-elish-common.dtsi
5	5	arch/arm64/boot/dts/qcom/sm8250-xiaomi-pipa.dts
5	5	arch/arm64/boot/dts/qcom/sm8350-hdk.dts
4	4	arch/arm64/boot/dts/qcom/sm8350-microsoft-surface-duo2.dts
4	4	arch/arm64/boot/dts/qcom/sm8350-mtp.dts
5	5	arch/arm64/boot/dts/qcom/sm8350-sony-xperia-sagami.dtsi
5	5	arch/arm64/boot/dts/qcom/sm8450-hdk.dts
4	4	arch/arm64/boot/dts/qcom/sm8450-qrd.dts
3	3	arch/arm64/boot/dts/qcom/sm8450-sony-xperia-nagara.dtsi
8	8	arch/arm64/boot/dts/qcom/sm8550-hdk.dts
7	7	arch/arm64/boot/dts/qcom/sm8550-mtp.dts
8	8	arch/arm64/boot/dts/qcom/sm8550-qrd.dts
6	6	arch/arm64/boot/dts/qcom/sm8550-samsung-q5q.dts
4	4	arch/arm64/boot/dts/qcom/sm8550-sony-xperia-yodo-pdx234.dts
8	8	arch/arm64/boot/dts/qcom/sm8650-hdk.dts
6	6	arch/arm64/boot/dts/qcom/sm8650-mtp.dts
8	8	arch/arm64/boot/dts/qcom/sm8650-qrd.dts
4	4	arch/arm64/boot/dts/qcom/x1e80100-asus-vivobook-s15.dts
5	5	arch/arm64/boot/dts/qcom/x1e80100-crd.dts
5	5	arch/arm64/boot/dts/qcom/x1e80100-lenovo-yoga-slim7x.dts
5	5	arch/arm64/boot/dts/qcom/x1e80100-qcp.dts
6	6	arch/arm64/boot/dts/ti/k3-am642-evm.dts
6	6	arch/arm64/boot/dts/ti/k3-am642-sr-som.dtsi
4	4	arch/arm64/boot/dts/ti/k3-am65-iot2050-common-pg1.dtsi
6	6	arch/arm64/boot/dts/ti/k3-am65-iot2050-common.dtsi
6	6	arch/arm64/boot/dts/ti/k3-am654-icssg2.dtso
12	12	arch/arm64/boot/dts/ti/k3-am654-idk.dtso
15	232	arch/powerpc/platforms/8xx/micropatch.c
1	1	arch/x86/events/intel/core.c
1	1	arch/x86/kernel/apic/apic.c
1	1	arch/x86/kernel/cpu/amd.c
1	1	arch/x86/kernel/cpu/microcode/amd.c
1	1	arch/x86/kernel/cpu/microcode/intel.c
6	0	debian.hwe-6.11/changelog
16	0	debian.hwe-6.11/config/annotations
21	16	debian.hwe-6.11/control.d/flavour-control.stub
0	1	debian.hwe-6.11/control.d/generic.inclusion-list
7	5	debian.hwe-6.11/control.stub.in
4	0	debian.hwe-6.11/d-i/firmware/README.txt
4	0	debian.hwe-6.11/d-i/firmware/amd64/README.txt
1	0	debian.hwe-6.11/d-i/firmware/amd64/nic-modules
1	0	debian.hwe-6.11/d-i/firmware/amd64/scsi-modules
4	0	debian.hwe-6.11/d-i/firmware/arm64/README.txt
1	0	debian.hwe-6.11/d-i/firmware/arm64/nic-modules
1	0	debian.hwe-6.11/d-i/firmware/arm64/scsi-modules
4	0	debian.hwe-6.11/d-i/firmware/armhf/README.txt
4	0	debian.hwe-6.11/d-i/firmware/i386/README.txt
1	0	debian.hwe-6.11/d-i/firmware/i386/nic-modules
1	0	debian.hwe-6.11/d-i/firmware/i386/scsi-modules
1	0	debian.hwe-6.11/d-i/firmware/nic-modules
4	0	debian.hwe-6.11/d-i/firmware/powerpc/README.txt
1	0	debian.hwe-6.11/d-i/firmware/powerpc/nic-modules
1	0	debian.hwe-6.11/d-i/firmware/powerpc/scsi-modules
4	0	debian.hwe-6.11/d-i/firmware/ppc64el/README.txt
1	0	debian.hwe-6.11/d-i/firmware/ppc64el/nic-modules
1	0	debian.hwe-6.11/d-i/firmware/ppc64el/scsi-modules
4	0	debian.hwe-6.11/d-i/firmware/s390x/README.txt
1	0	debian.hwe-6.11/d-i/firmware/s390x/nic-modules
1	0	debian.hwe-6.11/d-i/firmware/s390x/scsi-modules
1	0	debian.hwe-6.11/d-i/firmware/scsi-modules
16	0	debian.hwe-6.11/d-i/kernel-versions
1	0	debian.hwe-6.11/d-i/modules/amd64-virtual/block-modules
1	0	debian.hwe-6.11/d-i/modules/amd64-virtual/crc-modules
1	0	debian.hwe-6.11/d-i/modules/amd64-virtual/crypto-modules
1	0	debian.hwe-6.11/d-i/modules/amd64-virtual/fat-modules
1	0	debian.hwe-6.11/d-i/modules/amd64-virtual/fb-modules
1	0	debian.hwe-6.11/d-i/modules/amd64-virtual/floppy-modules
1	0	debian.hwe-6.11/d-i/modules/amd64-virtual/fs-core-modules
1	0	debian.hwe-6.11/d-i/modules/amd64-virtual/fs-secondary-modules
1	0	debian.hwe-6.11/d-i/modules/amd64-virtual/isofs-modules
1	0	debian.hwe-6.11/d-i/modules/amd64-virtual/kernel-image
1	0	debian.hwe-6.11/d-i/modules/amd64-virtual/md-modules
1	0	debian.hwe-6.11/d-i/modules/amd64-virtual/message-modules
1	0	debian.hwe-6.11/d-i/modules/amd64-virtual/mouse-modules
1	0	debian.hwe-6.11/d-i/modules/amd64-virtual/multipath-modules
1	0	debian.hwe-6.11/d-i/modules/amd64-virtual/nic-modules
1	0	debian.hwe-6.11/d-i/modules/amd64-virtual/nic-shared-modules
1	0	debian.hwe-6.11/d-i/modules/amd64-virtual/nic-wireless-modules
1	0	debian.hwe-6.11/d-i/modules/amd64-virtual/parport-modules
4	0	debian.hwe-6.11/d-i/modules/amd64-virtual/scsi-core-modules
2	0	debian.hwe-6.11/d-i/modules/amd64-virtual/scsi-modules
1	0	debian.hwe-6.11/d-i/modules/amd64-virtual/serial-modules
1	0	debian.hwe-6.11/d-i/modules/amd64-virtual/storage-core-modules
1	0	debian.hwe-6.11/d-i/modules/amd64-virtual/usb-storage-modules
1	0	debian.hwe-6.11/d-i/modules/amd64-virtual/virtio-modules
1	0	debian.hwe-6.11/d-i/modules/amd64-virtual/vlan-modules
1	0	debian.hwe-6.11/d-i/modules/amd64/block-modules
1	0	debian.hwe-6.11/d-i/modules/amd64/crc-modules
1	0	debian.hwe-6.11/d-i/modules/amd64/crypto-modules
1	0	debian.hwe-6.11/d-i/modules/amd64/fat-modules
5	0	debian.hwe-6.11/d-i/modules/amd64/fb-modules
1	0	debian.hwe-6.11/d-i/modules/amd64/firewire-core-modules
1	0	debian.hwe-6.11/d-i/modules/amd64/floppy-modules
1	0	debian.hwe-6.11/d-i/modules/amd64/fs-core-modules
1	0	debian.hwe-6.11/d-i/modules/amd64/fs-secondary-modules
1	0	debian.hwe-6.11/d-i/modules/amd64/i2c-modules
1	0	debian.hwe-6.11/d-i/modules/amd64/input-modules
1	0	debian.hwe-6.11/d-i/modules/amd64/ipmi-modules
1	0	debian.hwe-6.11/d-i/modules/amd64/isofs-modules
1	0	debian.hwe-6.11/d-i/modules/amd64/kernel-image
1	0	debian.hwe-6.11/d-i/modules/amd64/md-modules
1	0	debian.hwe-6.11/d-i/modules/amd64/message-modules
1	0	debian.hwe-6.11/d-i/modules/amd64/mouse-modules
1	0	debian.hwe-6.11/d-i/modules/amd64/mtd-core-modules
1	0	debian.hwe-6.11/d-i/modules/amd64/multipath-modules
1	0	debian.hwe-6.11/d-i/modules/amd64/nfs-modules
1	0	debian.hwe-6.11/d-i/modules/amd64/nic-modules
1	0	debian.hwe-6.11/d-i/modules/amd64/nic-pcmcia-modules
1	0	debian.hwe-6.11/d-i/modules/amd64/nic-shared-modules
1	0	debian.hwe-6.11/d-i/modules/amd64/nic-usb-modules
1	0	debian.hwe-6.11/d-i/modules/amd64/nic-wireless-modules
1	0	debian.hwe-6.11/d-i/modules/amd64/parport-modules
1	0	debian.hwe-6.11/d-i/modules/amd64/pata-modules
1	0	debian.hwe-6.11/d-i/modules/amd64/pcmcia-modules
1	0	debian.hwe-6.11/d-i/modules/amd64/pcmcia-storage-modules
1	0	debian.hwe-6.11/d-i/modules/amd64/plip-modules
1	0	debian.hwe-6.11/d-i/modules/amd64/ppp-modules
1	0	debian.hwe-6.11/d-i/modules/amd64/sata-modules
4	0	debian.hwe-6.11/d-i/modules/amd64/scsi-core-modules
2	0	debian.hwe-6.11/d-i/modules/amd64/scsi-modules
1	0	debian.hwe-6.11/d-i/modules/amd64/serial-modules
1	0	debian.hwe-6.11/d-i/modules/amd64/speakup-modules
1	0	debian.hwe-6.11/d-i/modules/amd64/storage-core-modules
1	0	debian.hwe-6.11/d-i/modules/amd64/usb-modules
1	0	debian.hwe-6.11/d-i/modules/amd64/usb-storage-modules
1	0	debian.hwe-6.11/d-i/modules/amd64/virtio-modules
1	0	debian.hwe-6.11/d-i/modules/amd64/vlan-modules
1	0	debian.hwe-6.11/d-i/modules/arm64/block-modules
1	0	debian.hwe-6.11/d-i/modules/arm64/crc-modules
1	0	debian.hwe-6.11/d-i/modules/arm64/crypto-modules
1	0	debian.hwe-6.11/d-i/modules/arm64/fat-modules
21	0	debian.hwe-6.11/d-i/modules/arm64/fb-modules
1	0	debian.hwe-6.11/d-i/modules/arm64/fs-core-modules
1	0	debian.hwe-6.11/d-i/modules/arm64/fs-secondary-modules
5	0	debian.hwe-6.11/d-i/modules/arm64/i2c-modules
1	0	debian.hwe-6.11/d-i/modules/arm64/input-modules
1	0	debian.hwe-6.11/d-i/modules/arm64/ipmi-modules
1	0	debian.hwe-6.11/d-i/modules/arm64/isofs-modules
1	0	debian.hwe-6.11/d-i/modules/arm64/kernel-image
1	0	debian.hwe-6.11/d-i/modules/arm64/md-modules
1	0	debian.hwe-6.11/d-i/modules/arm64/message-modules
1	0	debian.hwe-6.11/d-i/modules/arm64/mouse-modules
1	0	debian.hwe-6.11/d-i/modules/arm64/mtd-core-modules
1	0	debian.hwe-6.11/d-i/modules/arm64/multipath-modules
1	0	debian.hwe-6.11/d-i/modules/arm64/nfs-modules
1	0	debian.hwe-6.11/d-i/modules/arm64/nic-modules
1	0	debian.hwe-6.11/d-i/modules/arm64/nic-shared-modules
1	0	debian.hwe-6.11/d-i/modules/arm64/nic-usb-modules
1	0	debian.hwe-6.11/d-i/modules/arm64/nic-wireless-modules
1	0	debian.hwe-6.11/d-i/modules/arm64/parport-modules
1	0	debian.hwe-6.11/d-i/modules/arm64/plip-modules
1	0	debian.hwe-6.11/d-i/modules/arm64/ppp-modules
1	0	debian.hwe-6.11/d-i/modules/arm64/sata-modules
1	0	debian.hwe-6.11/d-i/modules/arm64/scsi-core-modules
2	0	debian.hwe-6.11/d-i/modules/arm64/scsi-modules
1	0	debian.hwe-6.11/d-i/modules/arm64/speakup-modules
1	0	debian.hwe-6.11/d-i/modules/arm64/storage-core-modules
1	0	debian.hwe-6.11/d-i/modules/arm64/usb-modules
1	0	debian.hwe-6.11/d-i/modules/arm64/usb-storage-modules
1	0	debian.hwe-6.11/d-i/modules/arm64/virtio-modules
1	0	debian.hwe-6.11/d-i/modules/arm64/vlan-modules
1	0	debian.hwe-6.11/d-i/modules/armhf/block-modules
1	0	debian.hwe-6.11/d-i/modules/armhf/crc-modules
1	0	debian.hwe-6.11/d-i/modules/armhf/crypto-modules
1	0	debian.hwe-6.11/d-i/modules/armhf/fat-modules
1	0	debian.hwe-6.11/d-i/modules/armhf/fs-core-modules
1	0	debian.hwe-6.11/d-i/modules/armhf/fs-secondary-modules
4	0	debian.hwe-6.11/d-i/modules/armhf/i2c-modules
1	0	debian.hwe-6.11/d-i/modules/armhf/input-modules
1	0	debian.hwe-6.11/d-i/modules/armhf/ipmi-modules
1	0	debian.hwe-6.11/d-i/modules/armhf/isofs-modules
1	0	debian.hwe-6.11/d-i/modules/armhf/kernel-image
1	0	debian.hwe-6.11/d-i/modules/armhf/md-modules
1	0	debian.hwe-6.11/d-i/modules/armhf/mouse-modules
3	0	debian.hwe-6.11/d-i/modules/armhf/mtd-modules
1	0	debian.hwe-6.11/d-i/modules/armhf/multipath-modules
1	0	debian.hwe-6.11/d-i/modules/armhf/nfs-modules
1	0	debian.hwe-6.11/d-i/modules/armhf/nic-modules
1	0	debian.hwe-6.11/d-i/modules/armhf/nic-shared-modules
1	0	debian.hwe-6.11/d-i/modules/armhf/nic-usb-modules
1	0	debian.hwe-6.11/d-i/modules/armhf/nic-wireless-modules
1	0	debian.hwe-6.11/d-i/modules/armhf/parport-modules
1	0	debian.hwe-6.11/d-i/modules/armhf/plip-modules
1	0	debian.hwe-6.11/d-i/modules/armhf/ppp-modules
1	0	debian.hwe-6.11/d-i/modules/armhf/sata-modules
1	0	debian.hwe-6.11/d-i/modules/armhf/scsi-core-modules
2	0	debian.hwe-6.11/d-i/modules/armhf/scsi-modules
1	0	debian.hwe-6.11/d-i/modules/armhf/speakup-modules
1	0	debian.hwe-6.11/d-i/modules/armhf/storage-core-modules
1	0	debian.hwe-6.11/d-i/modules/armhf/usb-modules
1	0	debian.hwe-6.11/d-i/modules/armhf/usb-storage-modules
1	0	debian.hwe-6.11/d-i/modules/armhf/vlan-modules
43	0	debian.hwe-6.11/d-i/modules/block-modules
31	0	debian.hwe-6.11/d-i/modules/block-modules.powerpc
7	0	debian.hwe-6.11/d-i/modules/crc-modules
78	0	debian.hwe-6.11/d-i/modules/crypto-modules
1	0	debian.hwe-6.11/d-i/modules/dasd-extra-modules.s390x
3	0	debian.hwe-6.11/d-i/modules/dasd-modules.s390x
8	0	debian.hwe-6.11/d-i/modules/fat-modules
3	0	debian.hwe-6.11/d-i/modules/fb-modules
4	0	debian.hwe-6.11/d-i/modules/firewire-core-modules
1	0	debian.hwe-6.11/d-i/modules/floppy-modules
5	0	debian.hwe-6.11/d-i/modules/fs-core-modules
5	0	debian.hwe-6.11/d-i/modules/fs-secondary-modules
3	0	debian.hwe-6.11/d-i/modules/i2c-modules
1	0	debian.hwe-6.11/d-i/modules/i386-virtual/block-modules
1	0	debian.hwe-6.11/d-i/modules/i386-virtual/crc-modules
1	0	debian.hwe-6.11/d-i/modules/i386-virtual/crypto-modules
1	0	debian.hwe-6.11/d-i/modules/i386-virtual/fat-modules
1	0	debian.hwe-6.11/d-i/modules/i386-virtual/fb-modules
1	0	debian.hwe-6.11/d-i/modules/i386-virtual/floppy-modules
1	0	debian.hwe-6.11/d-i/modules/i386-virtual/fs-core-modules
1	0	debian.hwe-6.11/d-i/modules/i386-virtual/fs-secondary-modules
1	0	debian.hwe-6.11/d-i/modules/i386-virtual/isofs-modules
1	0	debian.hwe-6.11/d-i/modules/i386-virtual/kernel-image
1	0	debian.hwe-6.11/d-i/modules/i386-virtual/md-modules
1	0	debian.hwe-6.11/d-i/modules/i386-virtual/message-modules
1	0	debian.hwe-6.11/d-i/modules/i386-virtual/mouse-modules
1	0	debian.hwe-6.11/d-i/modules/i386-virtual/multipath-modules
1	0	debian.hwe-6.11/d-i/modules/i386-virtual/nic-modules
1	0	debian.hwe-6.11/d-i/modules/i386-virtual/nic-shared-modules
1	0	debian.hwe-6.11/d-i/modules/i386-virtual/nic-wireless-modules
1	0	debian.hwe-6.11/d-i/modules/i386-virtual/parport-modules
4	0	debian.hwe-6.11/d-i/modules/i386-virtual/scsi-core-modules
2	0	debian.hwe-6.11/d-i/modules/i386-virtual/scsi-modules
1	0	debian.hwe-6.11/d-i/modules/i386-virtual/serial-modules
1	0	debian.hwe-6.11/d-i/modules/i386-virtual/storage-core-modules
1	0	debian.hwe-6.11/d-i/modules/i386-virtual/usb-storage-modules
1	0	debian.hwe-6.11/d-i/modules/i386-virtual/virtio-modules
1	0	debian.hwe-6.11/d-i/modules/i386-virtual/vlan-modules
1	0	debian.hwe-6.11/d-i/modules/i386/block-modules
1	0	debian.hwe-6.11/d-i/modules/i386/crc-modules
1	0	debian.hwe-6.11/d-i/modules/i386/crypto-modules
1	0	debian.hwe-6.11/d-i/modules/i386/fat-modules
1	0	debian.hwe-6.11/d-i/modules/i386/fb-modules
1	0	debian.hwe-6.11/d-i/modules/i386/firewire-core-modules
1	0	debian.hwe-6.11/d-i/modules/i386/floppy-modules
1	0	debian.hwe-6.11/d-i/modules/i386/fs-core-modules
1	0	debian.hwe-6.11/d-i/modules/i386/fs-secondary-modules
1	0	debian.hwe-6.11/d-i/modules/i386/i2c-modules
1	0	debian.hwe-6.11/d-i/modules/i386/input-modules
1	0	debian.hwe-6.11/d-i/modules/i386/ipmi-modules
1	0	debian.hwe-6.11/d-i/modules/i386/isofs-modules
1	0	debian.hwe-6.11/d-i/modules/i386/kernel-image
1	0	debian.hwe-6.11/d-i/modules/i386/md-modules
1	0	debian.hwe-6.11/d-i/modules/i386/message-modules
1	0	debian.hwe-6.11/d-i/modules/i386/mouse-modules
1	0	debian.hwe-6.11/d-i/modules/i386/mtd-core-modules
1	0	debian.hwe-6.11/d-i/modules/i386/multipath-modules
1	0	debian.hwe-6.11/d-i/modules/i386/nfs-modules
1	0	debian.hwe-6.11/d-i/modules/i386/nic-modules
1	0	debian.hwe-6.11/d-i/modules/i386/nic-pcmcia-modules
1	0	debian.hwe-6.11/d-i/modules/i386/nic-shared-modules
1	0	debian.hwe-6.11/d-i/modules/i386/nic-usb-modules
1	0	debian.hwe-6.11/d-i/modules/i386/nic-wireless-modules
1	0	debian.hwe-6.11/d-i/modules/i386/parport-modules
1	0	debian.hwe-6.11/d-i/modules/i386/pata-modules
1	0	debian.hwe-6.11/d-i/modules/i386/pcmcia-modules
1	0	debian.hwe-6.11/d-i/modules/i386/pcmcia-storage-modules
1	0	debian.hwe-6.11/d-i/modules/i386/plip-modules
1	0	debian.hwe-6.11/d-i/modules/i386/ppp-modules
1	0	debian.hwe-6.11/d-i/modules/i386/sata-modules
4	0	debian.hwe-6.11/d-i/modules/i386/scsi-core-modules
2	0	debian.hwe-6.11/d-i/modules/i386/scsi-modules
1	0	debian.hwe-6.11/d-i/modules/i386/serial-modules
1	0	debian.hwe-6.11/d-i/modules/i386/speakup-modules
1	0	debian.hwe-6.11/d-i/modules/i386/storage-core-modules
1	0	debian.hwe-6.11/d-i/modules/i386/usb-modules
1	0	debian.hwe-6.11/d-i/modules/i386/usb-storage-modules
1	0	debian.hwe-6.11/d-i/modules/i386/virtio-modules
1	0	debian.hwe-6.11/d-i/modules/i386/vlan-modules
75	0	debian.hwe-6.11/d-i/modules/input-modules
5	0	debian.hwe-6.11/d-i/modules/ipmi-modules
